1103036416,20067;1103035776,20232;1103032448,20478;1103036672,20526;1103035392,20596;1103034240,20850;1103035264,20883;1103033728,21460;1103032576,21485;1103031168,21503;1103037568,21721;1103034752,22153;1103032960,22450;1103031808,22459;1103037312,22465;1103037952,22598;1103039104,22813;1103030144,22857;1103035648,22900;1103032064,23058;1103033984,23096;1103037696,23097;1103039872,23099;1103038080,23167;1103037056,23189;1103030272,23262;1103033088,23326;1103032320,23396;1103031552,23487;1103038464,23656;1103034368,23681;1103033216,23813;1103038592,23816;1103030784,23867;1103032192,23943;1103034624,23987;1103030912,24022;1103031040,24247;1103038976,24286;1103031296,24444;1103039488,24728;1103036544,24761;1103038720,24817;1103038848,25004;1103036800,25139;1103038336,25355;1103033856,25464;1103030656,25486;1103032832,25562;1103033472,25609;1103037824,25802;1103035136,25816;1103039744,26185;1103035008,26229;1103039360,26238;1103035904,26535;1103034496,26828;1103033600,27084;1103036928,27095;1103030400,27218;1103031680,27614;1103036160,27656;1103036288,27797;1103035520,27859;1103037184,28063;1103039232,28064;1103039616,28175;1103030016,28290;1103034112,28400;1103034880,28428;1103036032,28519;1103037440,28603;1103031936,28710;1103030528,28797;1103038208,28812;1103032704,29400;1103031424,29540;1103033344,29935
1103034753,20044;1103033345,20051;1103033473,20320;1103032321,20324;1103034241,20386;1103036161,20549;1103035521,20550;1103032833,20723;1103035009,21027;1103030401,21185;1103039105,21372;1103037825,21516;1103030913,21569;1103039873,21608;1103038081,21666;1103037313,21818;1103034881,22045;1103038593,22141;1103033729,22163;1103031425,22263;1103031809,22433;1103036673,22891;1103032705,22917;1103038849,23113;1103032065,23278;1103038721,23409;1103038209,23477;1103030785,23545;1103032961,23557;1103037697,23685;1103030017,23818;1103035777,23884;1103037441,24064;1103030273,24098;1103034369,24213;1103036801,24342;1103039617,24355;1103033217,24474;1103033601,24591;1103037953,24660;1103035905,24727;1103039361,24849;1103034497,24928;1103030657,25053;1103038465,25113;1103039489,25193;1103031937,25197;1103039233,25739;1103033857,25997;1103035265,26034;1103036417,26068;1103037185,26175;1103033089,26194;1103035649,26262;1103037057,26564;1103032449,26659;1103031681,27008;1103032577,27031;1103034113,27168;1103037569,27538;1103036033,27597;1103030529,27638;1103030145,27755;1103039745,28020;1103031169,28317;1103035393,28430;1103031041,28486;1103032193,28589;1103036545,28810;1103036929,28980;1103034625,29100;1103033985,29144;1103035137,29202;1103038337,29478;1103038977,29636;1103036289,29667;1103031553,29744;1103031297,29774
1103037314,20123;1103037698,20417;1103034626,20494;1103034242,20607;1103030274,20666;1103032450,20745;1103039618,20856;1103039106,20906;1103033474,20953;1103033602,21093;1103037826,21150;1103034370,21482;1103033346,21509;1103032578,21535;1103030018,21807;1103032066,22046;1103035010,22066;1103033858,22070;1103034498,22087;1103037058,22298;1103039746,22345;1103037570,22686;1103034114,22768;1103038594,22916;1103036930,22995;1103031426,23153;1103036418,23274;1103033090,23528;1103038722,23566;1103033218,23619;1103032706,23702;1103038978,23705;1103038466,23729;1103031682,23934;1103031810,24059;1103030402,24086;1103039362,24170;1103039234,24407;1103037442,24501;1103036290,24705;1103030786,24774;1103035522,24787;1103035906,24804;1103033730,24936;1103030658,24973;1103039490,25017;1103038082,25043;1103034882,25211;1103037954,25272;1103036034,25590;1103038210,25745;1103030146,25754;1103035650,26028;1103035266,26076;1103038338,26220;1103033986,26261;1103034754,26413;1103032194,26467;1103036674,26592;1103030914,26691;1103036546,26763;1103032962,26849;1103031170,27162;1103031298,27653;1103035138,27707;1103035394,27708;1103037186,28034;1103030530,28074;1103035778,28158;1103036802,28265;1103031938,28510;1103039874,28535;1103032322,28952;1103031554,28988;1103032834,29020;1103031042,29304;1103036162,29635;1103038850,29943
1103037827,20048;1103033603,20155;1103030147,20242;1103033475,20317;1103032963,20380;1103039363,20433;1103030787,20513;1103037443,20551;1103032707,20733;1103037315,20940;1103031171,20957;1103035651,21108;1103036291,21279;1103030019,21378;1103038467,21419;1103039491,21694;1103038339,21764;1103034883,21942;1103030403,22214;1103034755,22255;1103038595,22275;1103036931,22392;1103033987,22412;1103039619,22605;1103038211,22727;1103033731,22737;1103034499,22812;1103038979,23071;1103034243,23297;1103032195,24007;1103035395,24043;1103032067,24291;1103038083,24337;1103030659,24417;1103039107,24611;1103036163,24669;1103033347,24859;1103031555,24893;1103038723,24914;1103037699,25003;1103033091,25015;1103039875,25126;1103031043,25242;1103037571,25332;1103032579,25758;1103031427,25964;1103039747,26109;1103037059,26299;1103031811,26311;1103030275,26624;1103036035,26976;1103033859,27056;1103034115,27511;1103038851,27552;1103037955,27652;1103032451,27711;1103032835,27772;1103035139,27954;1103036803,28033;1103036675,28257;1103035011,28508;1103034371,28515;1103034627,28717;1103036547,28824;1103030531,28929;1103030915,28969;1103039235,28975;1103035267,29160;1103031299,29245;1103032323,29277;1103036419,29299;1103031939,29437;1103035523,29502;1103031683,29516;1103037187,29530;1103035907,29633;1103035779,29695;1103033219,29880
1103034884,20004;1103030532,20010;1103035652,20029;1103039620,20110;1103038468,20385;1103036164,20392;1103030148,20669;1103031300,20683;1103030916,20728;1103031684,20987;1103030404,21141;1103032964,21174;1103032580,21281;1103034756,21391;1103039492,21421;1103031812,21741;1103038852,21810;1103038596,22095;1103030020,22122;1103031556,22374;1103036804,22406;1103035396,22530;1103039364,22543;1103032196,22582;1103033220,23369;1103032708,23554;1103036676,23739;1103037828,23868;1103037572,24084;1103035268,24100;1103036420,24243;1103034500,24321;1103035524,24516;1103032068,24599;1103032324,24630;1103037188,24797;1103037444,24905;1103039236,25050;1103033860,25341;1103034244,25350;1103031940,25422;1103037316,25497;1103039876,25547;1103038212,25839;1103031044,26270;1103033604,26396;1103039108,26407;1103038084,26416;1103035140,26456;1103030660,26476;1103033092,26557;1103037956,26653;1103030276,26696;1103038980,26922;1103032836,27161;1103034628,27241;1103036292,27382;1103034116,27423;1103035908,27480;1103033476,27604;1103039748,27660;1103031172,27667;1103035012,27856;1103033732,28135;1103032452,28658;1103030788,28864;1103035780,29123;1103034372,29158;1103036932,29317;1103037700,29679;1103033348,29704;1103038340,29709;1103036548,29719;1103033988,29829;1103036036,29912;1103038724,29952;1103031428,29968;1103037060,29986
1103030661,20057;1103038853,20271;1103031173,20273;1103033733,20277;1103031813,20444;1103032453,20500;1103032069,20523;1103035013,20707;1103033861,20742;1103036165,20773;1103035781,20826;1103030021,20853;1103033093,20897;1103037317,20989;1103039493,21039;1103030917,21186;1103038213,21256;1103037061,21405;1103035397,21469;1103038085,21472;1103035909,21577;1103037829,21638;1103038597,21641;1103032581,21979;1103030277,22143;1103030405,22190;1103034117,22464;1103031301,22595;1103037701,22609;1103039365,22672;1103036421,22681;1103036805,22756;1103037189,22778;1103035269,22801;1103034885,23021;1103037957,23042;1103031429,23348;1103036549,23366;1103038469,23435;1103033349,23754;1103031045,23879;1103032197,23945;1103033605,24182;1103039109,24187;1103038341,24267;1103034373,24491;1103038981,25007;1103037573,25042;1103031685,25114;1103031941,25680;1103032837,25683;1103032325,25746;1103030533,25842;1103032709,26494;1103033477,26583;1103036037,26836;1103035653,27223;1103034629,27543;1103033989,27764;1103039749,27960;1103036933,27967;1103037445,28266;1103038725,28295;1103031557,28396;1103034757,28453;1103030789,28504;1103035525,28961;1103033221,29018;1103032965,29191;1103034245,29264;1103039237,29390;1103035141,29479;1103030149,29571;1103039877,29624;1103036293,29625;1103034501,29726;1103036677,29752;1103039621,29954
1103031174,20023;1103033606,20082;1103036934,20104;1103034886,20112;1103038598,20130;1103035014,20166;1103031558,20310;1103033862,20432;1103032198,20522;1103037062,20543;1103035910,20690;1103034502,20791;1103033734,20973;1103038214,21162;1103031430,21220;1103033478,21383;1103039622,21610;1103036038,21676;1103036166,21868;1103031814,21948;1103034246,22194;1103031046,22256;1103034758,22315;1103037702,22381;1103039110,22545;1103033990,22719;1103037574,22729;1103038470,22846;1103037190,22878;1103037958,22991;1103032966,23498;1103032454,23743;1103033222,23882;1103038982,23999;1103036678,24265;1103035654,24315;1103030534,24461;1103035398,24648;1103037446,24957;1103034630,25131;1103038086,25297;1103032070,25298;1103038854,25537;1103035142,25552;1103039238,25585;1103033350,25639;1103031686,25937;1103030406,26107;1103039494,26189;1103032710,26268;1103038342,26282;1103036294,26339;1103030150,26620;1103035270,26660;1103030662,26667;1103032326,27354;1103038726,27619;1103034118,27625;1103032838,27665;1103035526,27735;1103039750,27774;1103032582,27844;1103030918,27906;1103031942,28068;1103031302,28100;1103036806,28110;1103037318,28201;1103036422,28334;1103039878,28381;1103034374,28549;1103036550,28903;1103030790,29074;1103037830,29091;1103033094,29124;1103030278,29174;1103035782,29233;1103030022,29398;1103039366,29993
1103030151,20268;1103038727,20509;1103034119,20629;1103036423,20648;1103038087,20840;1103036039,20898;1103032839,20975;1103031559,21041;1103032199,21072;1103034375,21217;1103038471,21285;1103035655,21310;1103035143,21477;1103032967,21713;1103036679,21726;1103030535,21914;1103038599,21952;1103031047,22064;1103033735,22137;1103035911,22164;1103033223,22373;1103038215,22499;1103035015,22547;1103037063,22668;1103036935,22962;1103037319,23306;1103039367,23481;1103032455,23533;1103039111,23577;1103031687,23586;1103033095,23602;1103030663,23647;1103033479,23717;1103034631,24004;1103030407,24055;1103030919,24293;1103031815,24434;1103030279,24543;1103034503,25055;1103032327,25434;1103033351,25546;1103034247,25763;1103034759,26322;1103038983,26503;1103037575,26504;1103032583,26539;1103038855,26591;1103039623,26616;1103039495,26662;1103032711,26717;1103039879,26768;1103032071,26779;1103037959,26806;1103037191,26938;1103033991,26979;1103037831,27130;1103030791,27239;1103033863,27318;1103035783,27426;1103039751,27740;1103035527,27750;1103030023,27878;1103038343,27920;1103031175,27955;1103031303,28139;1103037447,28183;1103031943,28198;1103036807,28301;1103036295,28373;1103031431,28401;1103034887,28402;1103037703,28958;1103036167,29104;1103035271,29175;1103036551,29244;1103035399,29404;1103033607,29466;1103039239,29648
1103034632,20817;1103032200,20893;1103035272,21023;1103037448,21213;1103034248,21511;1103033480,21565;1103033224,21596;1103031432,21715;1103038600,21886;1103034120,22140;1103033608,22243;1103033096,22292;1103035016,22340;1103030792,22362;1103030920,22410;1103037064,22555;1103033992,22568;1103035528,22795;1103036552,23251;1103030664,23391;1103038728,23405;1103036424,23426;1103034376,23440;1103038344,23482;1103034888,23798;1103036296,23834;1103038856,24067;1103039496,24078;1103034760,24152;1103030152,24164;1103039112,24242;1103038216,24254;1103030408,24263;1103034504,24348;1103037320,24426;1103031048,24560;1103031944,24577;1103037960,24643;1103039368,24717;1103033864,24764;1103032712,24805;1103038984,24845;1103036936,25608;1103038472,25782;1103032840,25902;1103031176,25957;1103030024,26152;1103036680,26225;1103039752,26266;1103033352,26310;1103035656,26468;1103032968,26517;1103036808,26853;1103032456,26997;1103039880,27121;1103031304,27156;1103037832,27171;1103037192,27306;1103036168,27451;1103030280,27461;1103035784,27865;1103038088,27981;1103031688,28035;1103031560,28106;1103032328,28176;1103039624,28189;1103033736,28359;1103035400,28406;1103039240,28562;1103036040,28966;1103035144,29441;1103031816,29567;1103037704,29644;1103037576,29690;1103032584,29874;1103032072,29916;1103035912,29976;1103030536,29994
1103033097,20136;1103039881,20189;1103035017,20398;1103030153,20580;1103037449,20651;1103034121,20735;1103031945,20758;1103038729,20783;1103034377,20846;1103037321,20903;1103038985,20941;1103037961,20960;1103031689,21032;1103037577,21349;1103037065,21434;1103034889,21458;1103031305,21716;1103038217,21896;1103033609,22000;1103037833,22020;1103039369,22132;1103035785,22212;1103039753,22357;1103033481,22534;1103032969,22569;1103036681,22626;1103032457,22648;1103036425,22752;1103035273,22848;1103031049,22992;1103032201,23193;1103030281,23212;1103036553,23432;1103038473,23751;1103036041,23817;1103032841,23876;1103033865,23938;1103031177,24023;1103031817,24172;1103035401,24217;1103039113,24357;1103031561,24657;1103033993,24712;1103031433,25108;1103035529,25526;1103038601,25535;1103039625,25599;1103038857,25749;1103036297,25916;1103038089,25926;1103033225,25981;1103035145,25988;1103036809,26449;1103030665,26617;1103032585,26704;1103036169,26792;1103034761,27105;1103030025,27243;1103033737,27298;1103032329,27534;1103032073,27589;1103036937,27759;1103035657,27845;1103034249,27868;1103034633,27883;1103039497,27905;1103037193,27940;1103033353,27993;1103032713,28267;1103030921,28378;1103030537,28390;1103037705,28451;1103038345,28615;1103030793,28870;1103030409,29013;1103034505,29107;1103035913,29568;1103039241,29875
